compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Renta," Hermosa casa en Quinta Real Residencial, Nuevo León-73734 ",MX$14.150,  270 m² ," Apodaca, Nuevo León ",  4 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento En Renta Amueblado Guadalupe Nuevo León ,MX$20.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Departamento Amueblado En Renta Nuevo Sur ,MX$22.000,  68 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 9 días,Icasas.mx
Renta," Casa en renta en las cruces club de golf, apodaca, nuevo leon ",MX$14.500,," 66620, Apodaca, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en renta en col. Condocasa cumbres en monterrey nuevo leon ,MX$10.500,," 64366, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Casa en renta en col. Cerradas de anahuac, escobedo, nuevo leon ",MX$13.500,," 66059, General Escobedo, Nuevo León ",  1 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Estrena Departamento 2 habitación en Monterrey Nuevo Leon-82814 ,MX$16.000,," Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 17 días,Vivanuncios
Renta, Terreno En Renta De 7000 Metros Dulces Nombres Nuevo León ,MX$84.000,," Pesquería, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Exclusivo Departamento Céntrico, Nuevo, Amplio Y Muy Iluminado ",MX$23.000,  82 m² ," 64580, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 5 días,Icasas.mx
Renta," Casa en condominio en renta en Puerta de Anáhuac, General Escobedo, Nuevo León ",MX$12.500,  150 m² ," General Escobedo, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +1 año,Vivanuncios
Renta, Casa en Renta Privalia Huinala Apodaca Nuevo León ,MX$7.700,," 66646, Apodaca, Nuevo León ",  4 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento en Renta, San Pedro Garza García, Nuevo León ",MX$27.000,  125 m² ," 66230, San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 17 días,Vivanuncios
Renta, Departamento en Renta Amueblado en Nave 01 Apodaca Nuevo León ,MX$14.000,  70 m² ," 66634, El Milagro, Galeana, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 21 días,Vivanuncios
Renta, Terreno En Renta De 2000 Metros El Carmen Nuevo León ,MX$20.000,," El Carmen, Galeana, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Departamento Suite Tipo Loft En Renta En Colonia Fuentes Del Valle San Pedro Garza Garcia Nuevo Loeon Zona ,MX$18.000,  33 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +1 año,Icasas.mx
Renta, Casa en renta en Real del Valle Santa Catarina Nuevo Leon ,MX$15.000,  164 m² ," Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 7 días,Vivanuncios
Renta," Departamento en renta en Amo Living, Mitras Centro, Monterrey Nuevo León ",MX$20.000,  80 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Hermosa y amplia casa en renta, Valle de Cumbres, Monterrey, Nuevo León ",MX$14.500,  180 m² ," 66035, Monterrey, Nuevo León ",  10 Rec. ,,Hace 14 días,Vivanuncios
Renta, Lofts amueblados en renta en san pedro garza garcia nuevo leon ,MX$18.000,," 66220, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento En Renta Amueblado Guadalupe Nuevo León ,MX$18.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa En Renta, Fracc. Cortijo La Silla, Guadalupe ",MX$11.000,  120 m² ," 67140, Guadalupe, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Icasas.mx
Renta," Local En Renta, Plaza San Antonio, Escobedo, Nuevo León ",MX$100.000,  614 m² ," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa En Renta Amueblada Crystal Lagoons Apodaca, Nuevo Leon 3 Recamaras ",MX$16.500,  170 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta," Local En Renta, Plaza San Antonio, Escobedo, Nuevo León ",MX$100.000,  614 m² ," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa En Renta Amueblada Crystal Lagoons Apodaca, Nuevo Leon 3 Recamaras ",MX$16.500,  170 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta, Casa en renta colonia Roma Monterrey Nuevo León Zona Sur Zona Tec ,MX$20.000,  150 m² ," Roma, Monterrey, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 11 días,Vivanuncios
Renta, Casa en renta Monetta Residencial Apodaca Nuevo Leon Ave Concordia ,MX$14.000,  170 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 17 días,Vivanuncios
Renta," Casa nueva en RENTA Cumbres Jade, Monterrey, Nuevo León ",MX$17.000,," 64346, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 26 días,Vivanuncios
Renta," Renta de casa fracc. Cerradas de sole, en garcía, nuevo leon ",MX$14.500,," 66035, García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 20 días,Vivanuncios
Renta, Casa En Renta En Valle Azul Apodaca Nuevo León Frente A Parque ,MX$10.000,  112 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 28 días,Lamudi
Renta," Casa En Renta Fracc. Bello Amanecer, Guadalupe, N. L ",MX$7.500,  96 m² ," 67132, Guadalupe, Nuevo León ",  3 Rec. ,  1 Baños ,Hace 26 días,Icasas.mx
Renta," Casa en renta en fraccionamiento paseo amberes, guadalupe, nuevo león ",MX$9.000,," 67130, Guadalupe, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Hermosa casa en Renta, Nexxus Platino 3, Escobedo, Nuevo León ",MX$8.500,  107 m² ," 66055, General Escobedo, Nuevo León ",  3 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno De Uso Comercial En Renta De 5000 Metros Juarez Nuevo León ,MX$90.000,," Benito Juárez, Juárez, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa - Renta - Villas Del Mirador- Santa Catarina, Nuevo León ",MX$9.500,," Santa Catarina, Nuevo León ",  3 Rec. ,  1 Baños ,Hace 17 días,Vivanuncios
Renta, Casa Equipada en Renta en la Colonia Bosque de Agua en Apodaca Nuevo León ,MX$12.500,  173 m² ," 66604, Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento En Renta Las Gaviotas, En Guadalupe N. L ",MX$8.500,  56 m² ," Guadalupe, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Renta 300 Metros En Zona Centro Monterrey Nuevo Leon ,MX$30.000,  300 m² ," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local En 2da Planta En Villas Del Arco En El Carmen Nuevo Leon ,MX$12.500,  150 m² , Nuevo León ,,,Hace 2 días,Lamudi
Renta, Bodega En Venta De 825 Metros En Libramiento Noreste General Escobedo Nuevo Leon ,MX$45.000,  825 m² ," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno Industrial En Renta De 7277 Metros En Escobedo Nuevo Leon ,MX$138.263,," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Departamento en renta en hacienda los morales san nicolás nuevo león ,MX$12.000,," San Nicolás de los Garza, Nuevo León ",  10 Rec. ,,Hace +30 días,Vivanuncios
Renta, Casa - Apodaca ,MX$12.500,  160 m² ," Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Icasas.mx
Renta, Terreno En Renta Col. Coyoacán Monterrey Nuevo Leon ,MX$14.000,," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodega En Renta De 180 Metros En Terreno De 500 Metros Montemorelos Nuevo León ,MX$17.000,  180 m² ," Montemorelos, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 680 Metros Comercial Sobre Avenida Guadalupe Nuevo León ,MX$50.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local En Renta De 676 Metros Centro Monterrey Nuevo León ,MX$100.000,  676 m² ," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Penthouse en Renta, Bosques Residencial, San Pedro Garza Garcia, Nuevo Leon con terraza ",MX$130.000,  333 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 20 días,Vivanuncios
Renta, Casa En Renta En Fracc. Canterías ,MX$37.700,  260 m² ," 64984, Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Icasas.mx
Renta," Terreno En Renta De 18,000 Metros Industrial San Francisco Santiago Nuevo Leon ",MX$100.000,," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 5300 Metros Industrial Frente A Libramiento Noreste Apodaca Nuevo León ,MX$120.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 648 Metros Centro Apodaca Nuevo León ,MX$29.160,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa en renta, Cerradas de Cumbres, Monterrey, Nuevo León, zona Cumbres en privada ",MX$16.000,  230 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Lindo departamento en Ciudad Satélite, Nuevo León-70346 ",MX$11.500,  115 m² ," 64960, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Renta De 2000 Metros Uso Mixto Huinalá Apodaca Nuevo León ,MX$40.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 1200 Metros Salinas Victoria Nuevo León ,MX$60.000,," Salinas Victoria, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Oficina en Renta en Bosques del Valle, San Pedro Garza García, Nuevo León de uso comercial ",MX$55.000,  390 m² ," San Pedro Garza García, Nuevo León ",  4 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 1150 Metros Más 800 Metros De Patio El Carmen Nuevo León ,MX$50.000,," El Carmen, Galeana, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa En Renta, Zona Apodaca, Res Galicia ",MX$10.000,  100 m² ," 66626, Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 25 días,Icasas.mx
Renta, Terreno En Renta 562 Metros Apodaca Nuevo Leon ,MX$25.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 1000 Metros Centro Apodaca Nuevo León ,MX$30.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento en Renta, Arboleda, San Pedro Garza Garcia, Nuevo León. Villa Magnolia ",MX$175.000,  420 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 19 días,Vivanuncios
Renta, Oficina En Renta De 52 Metros San Pedro Nuevo León ,MX$18.550,," San Pedro Garza García, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 550 Metros Escobedo Nuevo León ,MX$35.000,," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Renta De Departamento Amueblado Y Equipado En Semillero La Purisima Monterrey ,MX$22.000,  65 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Icasas.mx
Renta, Departamento En Renta En Hacienda Los Morales San Nicolás Nuevo León ,MX$12.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Oficina En Renta De 41 Metros San Pedro Nuevo León ,MX$15.190,," San Pedro Garza García, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento en renta, Mitras Centro, Monterrey, Nuevo Leon, son 2 Departamento o oficina ",MX$13.500,  160 m² ," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Renta De 8500 Metros Uso Mixto Apodaca Nuevo León ,MX$100.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 5000 Metros Comercial Centro Juarez Nuevo León ,MX$120.000,," Benito Juárez, Juárez, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Hermoso Depto En Torre Luzia ,MX$30.000,  108 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 9 días,Icasas.mx
Renta, Bodega En Renta De 2300 Metros Más 1600 Metros De Patio El Carmen Nuevo León ,MX$110.000,," El Carmen, Galeana, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local En Renta De 800 Metros San Nicolás Nuevo León ,MX$35.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Casa en renta de 128 metros rinconada colonial apodaca nuevo león ,MX$13.000,," Apodaca, Nuevo León ",  10 Rec. ,,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 791 Metros Parque Industrial Apodaca Nuevo León ,MX$59.325,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 800 Metros Guadalupe Nuevo León ,MX$50.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Casa En Renta Fracc. Jacarandas Apodaca N. L ,MX$9.000,," Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Renta De 800 Metros En Parque Apodaca Nuevo León ,MX$60.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 1584 Metros Huinalá Apodaca Nuevo León ,MX$111.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 1276 Metros En Parque Carretera Monterrey-Saltillo Santa Catarina Nuevo León ,MX$95.700,," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento en Renta, Apodaca, Nuevo León ",MX$15.000,  67 m² ," 66637, Apodaca, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 17 días,Vivanuncios
Renta, Bodega En Renta 2872 Metros Cerca De Av. Miguel Alemán Apodaca Nuevo León ,MX$229.760,  2.872 m² ," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Departamento en renta en linda vista guadalupe nuevo leon ,MX$10.000,  75 m² ," 67126, Guadalupe, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Casa en venta o renta Montenova, García Nuevo Leon, sector Alberdi, al poniente de la ciudad ",MX$13.500,  160 m² ," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 1340metros Con Cuarto Frío Monterrey Nuevo León ,MX$110.000,  1.340 m² ," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local En Renta De 60 Metros Centro De Apodaca Nuevo León ,MX$8.500,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Excelente Departamento Zona Sur ,MX$14.900,  50 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Renta De 1200 Metros Parque Industrial Linares Nuevo León ,MX$70.000,," Linares, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 7200 Metros Industrial Juárez Nuevo León ,MX$144.000,," Benito Juárez, Juárez, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa sola en renta en San Pedro Garza Garcia Centro, San Pedro Garza García, Nuevo León ",MX$20.000,  140 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Venta O Renta De 3000 Metros Bardeado San Nicolás Nuevo Leon ,MX$120.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 540 Metros Guadalupe Nuevo León ,MX$42.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Departamento En Renta En Valle Poniente Torre Lanka Nl ,MX$32.000,  105 m² ," Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Venta 785 Metros En Parque Santa Catarina Nuevo Leon ,MX$44.000,," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Local En Renta, Plaza San Antonio, Escobedo, Nuevo León ",MX$100.000,  614 m² ," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en condominio en renta en Privadas de Anáhuac Sector Español, General Escobedo, Nuevo León ",MX$19.000,  176 m² ," General Escobedo, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Bodega En Renta De 2,898 Metros En Ciénega De Flores Nuevo León ",MX$200.000,  2.898 m² ," Ciénega de Flores, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Oficinas En Renta 391 Metros En Centro De Monterrey Nuevo León ,MX$21.000,," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Renta De Casa Amueblada Col. Privada En Apodaca Zona Agua Fría ,MX$10.000,  75 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Renta De 960 Metros En Parque Guadalupe Nuevo León ,MX$85.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local Comercial En Renta Guadalupe Nuevo Leon Carretera A Reynosa ,MX$170.250,  520 m² ," Guadalupe, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Departamento en renta amueblado en fuentes del valle, san pedro garza garcia, nuevo león ",MX$23.000,," San Pedro Garza García, Nuevo León ",  1 Rec. ,,Hace +30 días,Vivanuncios
Renta, Local En Renta De 320 Metros Comercial Centro Guadalupe Nuevo León ,MX$35.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 1031 Metros Parque Industrial Apodaca Nuevo León ,MX$79.387,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Venta De Casa En Dominio Cumbres ,,  106 m² ," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Renta De 960 Metros Parque Industrial Guadalupe Nuevo León ,MX$80.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Locales En Renta En Colonia Concordia Escobedo, Nuevo León ",MX$20.000,," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta en Nuevo Repueblo Monterrey Nuevo Leon Distrito Tec Garza Sada ,MX$35.000,  221 m² ," Nuevo Repueblo, Monterrey, Monterrey, Nuevo León ",  4 Rec. ,  2 Baños ,Hace 11 días,Vivanuncios
Renta, Casa En Renta En Valle Azul Apodaca Nuevo León Frente A Parque ,MX$10.000,  112 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 28 días,Lamudi
Renta, Casa en renta en col. Condocasa cumbres en monterrey nuevo leon ,MX$10.500,," 64366, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Renta De 2450 Metros Sobre Avenida San Nicolás De Los Garza Nuevo León ,MX$75.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 2000 Metros Frente A Carretera Apodaca Nuevo Leon ,MX$130.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 4333 Metros Huinalá Apodaca Nuevo León ,MX$77.994,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 875 Metros Parque Industrial Apodaca Nuevo León ,MX$67.375,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Renta Departamento Amueblado Novus Sendero ,MX$9.500,  60 m² ," Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 9 días,Icasas.mx
Renta, Bodega En Renta De 732 Metros Parque Industrial Apodaca Nuevo León ,MX$56.364,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local Comercial En Renta De 240 Metros Monterrey Nuevo León ,MX$38.500,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento en renta, Del Valle, San Pedro Garza García, Nuevo León, Ejecutivos amueblados ",MX$16.000,  22 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno En Renta De 1800 Metros Industrial Huinalá Apodaca Nuevo León ,MX$18.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 660 Metros Metroplex Apodaca Nuevo León ,MX$57.000,  1.000 m² ," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Linda Casa En Fomerrey 51, Monterrey ",MX$12.500,  105 m² ," 64109, Monterrey, Nuevo León ",  4 Rec. ,  1 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Renta De 342 Metros Huinalá Apodaca Nuevo León ,MX$20.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 2393 Metros Industrial Apodaca Nuevo León ,MX$177.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa en renta col. Valle de cumbres, 2do. Sector, en garcía, nuevo leon ",MX$13.500,," 66035, García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 6300 Metros En Parque Industrial En Apodaca Nuevo León ,MX$396.900,  6.300 m² ," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta En Parque Industrial De 3460 Metros Cienega De Flores Nuevo León ,MX$276.800,  3.460 m² ," Ciénega de Flores, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casas, Renta, Cumbres Andara, García ",MX$271.222,  154 m² ," 66036, García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Icasas.mx
Renta, Bodega En Renta De 1050 Metros. Santa Catarina Nuevo Leon ,MX$73.320,  1.050 m² ," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 4500 Metros Parque Indutrial Apodaca Nuevo Leon ,MX$382.500,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa Nueva en Renta, Ferrara Residencial, Dominio Cumbres, García, Nuevo León ¡Estrénala! ",MX$14.500,  174 m² ," 66036, García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 1600 Metros Cerca Del Periférico Salinas Victoria Nuevo León ,MX$62.000,," Salinas Victoria, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta De 5800 Metros Industrial Guadalupe Nuevo León ,MX$174.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
